age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,total_contacts,call_efficiency,multiple_loans,is_new_customer,y,y_numeric
36,admin.,divorced,secondary,no,1089.0,yes,no,telephone,13,may,83.0,5.0,175,4,other,9,13.833333333333334,0,0,no,0
29,technician,single,tertiary,no,-803.0,yes,yes,cellular,6,may,827.0,1.0,329,9,failure,10,413.5,1,0,no,0
46,technician,divorced,secondary,yes,-1361.0,yes,yes,cellular,18,nov,78.0,1.0,-1,0,other_outcome,1,39.0,1,1,no,0
28,management,single,tertiary,no,6817.0,yes,no,cellular,4,feb,154.0,4.0,-1,0,other_outcome,4,30.8,0,1,no,0
30,admin.,single,secondary,no,0.0,no,no,cellular,4,sep,316.0,3.0,-1,0,other_outcome,3,79.0,0,1,yes,1
58,management,married,tertiary,no,2261.0,yes,no,cellular,3,jun,1272.0,1.0,391,1,failure,2,680.5,0,0,no,0
30,blue-collar,single,primary,no,-10.0,no,yes,cellular,4,feb,316.0,1.0,-1,0,other_outcome,1,158.0,0,1,no,0
32,technician,single,tertiary,no,4.0,yes,no,cellular,30,apr,311.0,1.0,-1,0,other_outcome,1,155.5,0,1,no,0
46,management,married,tertiary,no,4301.0,yes,yes,cellular,18,nov,50.0,1.0,183,2,failure,3,25.0,1,0,no,0
46,technician,married,secondary,no,399.0,yes,no,cellular,9,jun,699.0,2.0,-1,0,other_outcome,2,233.0,0,1,no,0
33,services,married,primary,no,0.0,yes,no,cellular,18,jul,351.0,2.0,-1,0,other_outcome,2,117.0,0,1,no,0
33,technician,single,secondary,no,177.0,yes,no,cellular,23,may,293.0,1.0,-1,0,other_outcome,1,146.5,0,1,no,0
55,blue-collar,married,secondary,no,1665.0,no,no,telephone,30,jul,89.0,2.0,-1,0,other_outcome,2,29.666666666666668,0,1,no,0
44,services,divorced,secondary,no,2416.0,yes,no,cellular,14,may,304.0,3.0,-1,0,other_outcome,3,76.0,0,1,no,0
57,retired,divorced,primary,no,698.0,no,no,telephone,9,dec,135.0,3.0,191,2,failure,5,33.75,0,0,no,0
35,admin.,single,secondary,no,424.0,yes,no,cellular,20,apr,23.0,4.0,-1,0,other_outcome,4,4.6,0,1,no,0
29,blue-collar,married,secondary,no,0.0,no,no,cellular,10,jul,45.0,1.0,-1,0,other_outcome,1,22.5,0,1,no,0
30,student,single,tertiary,no,300.0,no,no,cellular,6,feb,38.0,1.0,-1,0,other_outcome,1,19.0,0,1,no,0
30,technician,single,secondary,no,126.0,no,no,cellular,19,aug,256.0,2.0,-1,0,other_outcome,2,85.33333333333333,0,1,no,0
53,retired,married,secondary,no,1554.0,no,no,cellular,5,jun,138.0,1.0,-1,0,other_outcome,1,69.0,0,1,no,0
30,admin.,single,tertiary,no,1535.0,no,no,cellular,18,aug,67.0,4.0,-1,0,other_outcome,4,13.4,0,1,no,0
31,blue-collar,married,secondary,no,1545.0,yes,yes,cellular,13,may,207.0,1.0,-1,0,other_outcome,1,103.5,1,1,no,0
31,management,married,tertiary,no,8279.0,no,no,cellular,6,aug,533.0,2.0,-1,0,other_outcome,2,177.66666666666666,0,1,no,0
53,technician,married,secondary,no,757.0,no,no,cellular,4,feb,20.0,5.0,-1,0,other_outcome,5,3.333333333333333,0,1,no,0
43,technician,divorced,secondary,yes,73.0,yes,no,cellular,14,jul,324.0,2.0,-1,0,other_outcome,2,108.0,0,1,no,0
32,technician,single,tertiary,no,2204.0,yes,no,cellular,21,nov,11.0,4.0,-1,0,other_outcome,4,2.2,0,1,no,0
36,blue-collar,married,secondary,no,723.0,yes,no,cellular,31,jul,101.0,2.0,-1,0,other_outcome,2,33.666666666666664,0,1,no,0
44,blue-collar,married,primary,no,93.0,yes,no,cellular,17,nov,230.0,1.0,-1,0,other_outcome,1,115.0,0,1,no,0
30,management,single,tertiary,no,57.0,yes,no,cellular,4,feb,153.0,2.0,-1,0,other_outcome,2,51.0,0,1,no,0
32,management,married,tertiary,no,1388.0,yes,no,cellular,13,aug,102.0,1.0,105,1,success,2,51.0,0,0,no,0
23,services,single,secondary,no,567.0,yes,yes,cellular,15,may,358.0,1.0,-1,0,other_outcome,1,179.0,1,1,no,0
43,management,married,secondary,no,10273.0,no,no,cellular,7,aug,359.0,2.0,-1,0,other_outcome,2,119.66666666666669,0,1,no,0
30,unemployed,single,secondary,no,8304.0,no,no,cellular,20,apr,245.0,1.0,-1,0,other_outcome,1,122.5,0,1,no,0
32,management,single,tertiary,no,41.0,no,no,cellular,21,aug,686.0,5.0,-1,0,other_outcome,5,114.33333333333331,0,1,yes,1
52,blue-collar,married,primary,no,273.0,yes,no,cellular,12,aug,128.0,2.0,-1,0,other_outcome,2,42.66666666666666,0,1,no,0
35,entrepreneur,married,secondary,no,2971.0,no,no,cellular,21,nov,112.0,2.0,-1,0,other_outcome,2,37.333333333333336,0,1,no,0
42,blue-collar,married,secondary,no,3213.0,no,no,telephone,28,oct,172.0,1.0,-1,0,other_outcome,1,86.0,0,1,no,0
35,management,married,tertiary,no,2793.0,no,no,cellular,20,nov,258.0,2.0,-1,0,other_outcome,2,86.0,0,1,no,0
52,blue-collar,married,secondary,no,60.0,no,yes,cellular,26,aug,196.0,2.0,-1,0,other_outcome,2,65.33333333333333,0,1,no,0
57,retired,married,secondary,no,919.0,yes,yes,cellular,19,may,408.0,2.0,-1,0,other_outcome,2,136.0,1,1,no,0
35,blue-collar,single,secondary,no,0.0,yes,no,cellular,11,may,371.0,1.0,305,1,failure,2,185.5,0,0,no,0
71,retired,married,tertiary,no,13160.143748000002,yes,no,cellular,9,sep,397.0,1.0,-1,0,other_outcome,1,198.5,0,1,yes,1
33,blue-collar,divorced,primary,no,-53.0,yes,no,cellular,26,may,369.0,1.0,-1,0,other_outcome,1,184.5,0,1,no,0
51,housemaid,married,secondary,no,260.0,no,no,cellular,27,aug,316.0,5.0,-1,0,other_outcome,5,52.66666666666666,0,1,no,0
30,blue-collar,married,secondary,no,2583.0,yes,no,cellular,14,may,436.0,3.0,-1,0,other_outcome,3,109.0,0,1,no,0
36,unemployed,single,primary,no,0.0,yes,no,telephone,7,jul,63.0,6.0,-1,0,other_outcome,6,9.0,0,1,no,0
47,blue-collar,married,secondary,no,303.0,no,no,cellular,11,jun,261.0,1.0,-1,0,other_outcome,1,130.5,0,1,no,0
44,blue-collar,married,primary,no,-298.0,yes,no,cellular,6,may,296.0,1.0,-1,0,other_outcome,1,148.0,0,1,no,0
31,entrepreneur,divorced,secondary,no,290.0,yes,no,cellular,13,apr,230.0,1.0,-1,0,other_outcome,1,115.0,0,1,no,0
34,blue-collar,married,secondary,no,2595.0,yes,yes,cellular,17,apr,126.0,1.0,336,2,other,3,63.0,1,0,no,0
28,management,single,secondary,no,1609.0,yes,no,cellular,18,may,98.0,2.0,315,3,failure,5,32.666666666666664,0,0,no,0
36,technician,married,tertiary,no,99.0,yes,yes,cellular,10,feb,86.0,1.0,85,1,failure,2,43.0,1,0,no,0
58,retired,married,tertiary,no,1326.0,no,no,cellular,28,aug,201.0,1.0,-1,0,other_outcome,1,100.5,0,1,no,0
43,blue-collar,single,primary,no,0.0,no,no,cellular,9,jul,1242.0,1.0,-1,0,other_outcome,1,621.0,0,1,yes,1
28,technician,single,secondary,no,1532.0,no,no,cellular,4,feb,279.0,5.0,-1,0,other_outcome,5,46.5,0,1,no,0
33,services,married,secondary,no,1076.0,no,no,cellular,7,aug,88.0,1.0,259,4,failure,5,44.0,0,0,no,0
36,technician,married,secondary,no,300.0,no,no,cellular,9,jun,287.0,1.0,-1,0,other_outcome,1,143.5,0,1,no,0
54,blue-collar,married,primary,no,95.0,no,no,cellular,25,jul,302.0,1.0,-1,0,other_outcome,1,151.0,0,1,no,0
60,retired,married,secondary,no,90.0,yes,no,cellular,25,jul,41.0,3.0,-1,0,other_outcome,3,10.25,0,1,no,0
36,management,married,tertiary,no,481.0,yes,no,cellular,19,nov,112.0,3.0,-1,0,other_outcome,3,28.0,0,1,no,0
47,blue-collar,married,secondary,no,306.0,yes,no,cellular,5,may,13.0,1.0,-1,0,other_outcome,1,6.5,0,1,no,0
46,blue-collar,married,secondary,no,8.0,no,no,cellular,11,aug,79.0,6.0,-1,0,other_outcome,6,11.285714285714286,0,1,no,0
49,technician,married,tertiary,no,8422.0,yes,no,cellular,20,nov,166.0,3.0,-1,0,other_outcome,3,41.5,0,1,no,0
65,management,married,secondary,no,2352.0,no,no,cellular,8,nov,354.0,3.0,188,13,success,16,88.5,0,0,no,0
33,housemaid,married,tertiary,no,4958.0,yes,no,cellular,20,may,434.0,1.0,-1,0,other_outcome,1,217.0,0,1,no,0
35,technician,married,secondary,no,905.0,no,yes,cellular,21,aug,114.0,2.0,-1,0,other_outcome,2,38.0,0,1,no,0
32,self-employed,single,tertiary,no,368.0,no,no,cellular,21,nov,149.0,2.0,-1,0,other_outcome,2,49.66666666666666,0,1,no,0
36,technician,married,tertiary,no,1179.0,yes,no,cellular,25,sep,79.0,1.0,-1,0,other_outcome,1,39.5,0,1,no,0
34,management,married,tertiary,no,0.0,no,no,cellular,2,feb,327.0,1.0,-1,0,other_outcome,1,163.5,0,1,no,0
38,entrepreneur,married,secondary,no,-272.0,no,yes,cellular,17,jun,143.0,2.0,-1,0,other_outcome,2,47.66666666666666,0,1,no,0
37,blue-collar,single,secondary,no,5742.0,yes,yes,cellular,30,jan,588.0,1.0,-1,0,other_outcome,1,294.0,1,1,no,0
27,admin.,single,secondary,no,255.0,no,no,cellular,12,feb,123.0,1.0,182,4,success,5,61.5,0,0,no,0
48,services,married,secondary,no,3726.0,yes,no,cellular,29,jul,369.0,2.0,-1,0,other_outcome,2,123.0,0,1,no,0
35,admin.,married,secondary,no,11.0,yes,no,cellular,23,jul,103.0,4.0,-1,0,other_outcome,4,20.6,0,1,no,0
46,management,married,tertiary,no,-591.0,no,no,cellular,9,jul,126.0,1.0,-1,0,other_outcome,1,63.0,0,1,no,0
29,services,married,secondary,no,23.0,no,no,cellular,17,jul,57.0,4.0,-1,0,other_outcome,4,11.4,0,1,no,0
33,blue-collar,married,secondary,no,304.0,yes,no,cellular,13,may,139.0,2.0,-1,0,other_outcome,2,46.333333333333336,0,1,no,0
25,blue-collar,single,secondary,no,0.0,no,no,cellular,23,apr,163.0,1.0,-1,0,other_outcome,1,81.5,0,1,yes,1
41,technician,married,tertiary,no,3700.0,no,no,cellular,19,nov,136.0,1.0,-1,0,other_outcome,1,68.0,0,1,no,0
42,technician,married,tertiary,no,13160.143748000002,yes,no,cellular,17,nov,77.0,1.0,103,4,success,5,38.5,0,0,no,0
52,blue-collar,married,secondary,no,1500.0,no,yes,cellular,20,jun,109.0,3.0,-1,0,other_outcome,3,27.25,0,1,no,0
47,admin.,married,secondary,no,328.0,no,no,cellular,13,aug,260.0,2.0,-1,0,other_outcome,2,86.66666666666667,0,1,no,0
28,student,single,secondary,no,29.0,no,yes,cellular,6,feb,402.0,1.0,-1,0,other_outcome,1,201.0,0,1,no,0
53,technician,married,secondary,no,768.0,yes,no,cellular,10,jul,218.0,1.0,-1,0,other_outcome,1,109.0,0,1,no,0
50,technician,married,secondary,no,-568.0,yes,yes,cellular,28,may,860.0,2.0,-1,0,other_outcome,2,286.6666666666667,1,1,no,0
33,technician,married,secondary,no,1072.0,no,yes,cellular,29,may,144.0,2.0,-1,0,other_outcome,2,48.0,0,1,no,0
28,admin.,married,secondary,no,147.0,yes,yes,cellular,26,may,82.0,1.0,-1,0,other_outcome,1,41.0,1,1,no,0
31,management,single,secondary,no,783.0,yes,no,cellular,6,may,320.0,1.0,-1,0,other_outcome,1,160.0,0,1,no,0
26,services,single,secondary,no,136.0,no,no,cellular,20,apr,120.0,1.0,-1,0,other_outcome,1,60.0,0,1,yes,1
33,technician,single,tertiary,no,129.0,yes,no,cellular,8,may,128.0,1.0,-1,0,other_outcome,1,64.0,0,1,no,0
46,services,married,secondary,no,2948.0,no,no,cellular,21,nov,893.0,1.0,-1,0,other_outcome,1,446.5,0,1,yes,1
26,technician,single,secondary,no,152.0,no,yes,cellular,29,jan,90.0,1.0,-1,0,other_outcome,1,45.0,0,1,no,0
56,management,divorced,tertiary,no,3287.0,no,no,cellular,27,apr,497.0,1.0,-1,0,other_outcome,1,248.5,0,1,yes,1
45,blue-collar,married,primary,no,456.0,yes,no,cellular,11,may,255.0,1.0,-1,0,other_outcome,1,127.5,0,1,no,0
40,management,divorced,secondary,no,108.0,no,no,cellular,9,feb,10.0,6.0,-1,0,other_outcome,6,1.4285714285714286,0,1,no,0
41,admin.,married,secondary,no,176.0,no,no,cellular,9,jun,196.0,1.0,-1,0,other_outcome,1,98.0,0,1,no,0
32,services,single,secondary,no,995.0,yes,no,cellular,26,may,119.0,1.0,-1,0,other_outcome,1,59.5,0,1,no,0
44,management,married,tertiary,no,-199.0,yes,no,telephone,22,jul,261.0,12.0,-1,0,other_outcome,12,20.07692307692308,0,1,no,0
53,management,divorced,secondary,no,28.0,yes,no,cellular,6,may,135.0,2.0,289,1,failure,3,45.0,0,0,no,0
32,management,single,tertiary,no,90.0,no,no,cellular,13,aug,116.0,2.0,-1,0,other_outcome,2,38.66666666666666,0,1,no,0
33,services,married,secondary,no,931.0,yes,no,cellular,29,may,263.0,3.0,-1,0,other_outcome,3,65.75,0,1,no,0
30,blue-collar,married,primary,no,4.0,yes,no,cellular,8,may,32.0,2.0,-1,0,other_outcome,2,10.666666666666666,0,1,no,0
57,technician,married,secondary,no,402.0,yes,no,cellular,6,may,153.0,3.0,-1,0,other_outcome,3,38.25,0,1,no,0
33,management,single,tertiary,no,2637.0,no,no,cellular,28,aug,583.0,16.03593700000057,-1,0,other_outcome,17,32.388888888888886,0,1,yes,1
32,admin.,single,secondary,no,8619.0,yes,no,cellular,19,nov,267.0,2.0,-1,0,other_outcome,2,89.0,0,1,no,0
54,services,married,secondary,no,0.0,no,no,cellular,19,jun,220.0,1.0,-1,0,other_outcome,1,110.0,0,1,no,0
39,blue-collar,married,secondary,no,360.0,yes,no,cellular,29,jan,325.0,2.0,260,2,failure,4,108.33333333333331,0,0,no,0
51,services,single,secondary,no,5610.0,yes,no,cellular,19,nov,69.0,2.0,-1,0,other_outcome,2,23.0,0,1,no,0
56,retired,married,primary,no,1947.0,no,no,cellular,2,mar,225.0,2.0,123,5,failure,7,75.0,0,0,yes,1
34,management,single,tertiary,no,99.0,no,no,cellular,18,jul,70.0,1.0,-1,0,other_outcome,1,35.0,0,1,no,0
49,self-employed,married,tertiary,no,2143.0,no,no,cellular,20,nov,226.0,3.0,-1,0,other_outcome,3,56.5,0,1,no,0
35,blue-collar,married,primary,no,0.0,yes,no,cellular,8,may,265.0,1.0,290,2,failure,3,132.5,0,0,no,0
41,blue-collar,married,primary,no,183.0,yes,yes,cellular,5,may,110.0,2.0,-1,0,other_outcome,2,36.66666666666666,1,1,no,0
46,blue-collar,single,primary,no,96.0,yes,no,cellular,19,nov,217.0,1.0,-1,0,other_outcome,1,108.5,0,1,no,0
34,technician,single,tertiary,yes,-6.0,no,no,cellular,28,aug,79.0,8.0,-1,0,other_outcome,8,8.777777777777779,0,1,no,0
51,blue-collar,married,primary,no,1080.0,no,yes,cellular,25,jul,110.0,1.0,-1,0,other_outcome,1,55.0,0,1,no,0
50,management,married,tertiary,no,11528.0,yes,no,cellular,30,may,57.0,1.0,-1,0,other_outcome,1,28.5,0,1,no,0
47,blue-collar,single,primary,no,355.0,yes,no,cellular,14,may,144.0,3.0,366,1,failure,4,36.0,0,0,no,0
35,admin.,married,secondary,no,4698.0,yes,no,cellular,16,jun,359.0,1.0,-1,0,other_outcome,1,179.5,0,1,no,0
33,self-employed,married,tertiary,no,215.0,no,yes,cellular,22,aug,286.0,2.0,-1,0,other_outcome,2,95.33333333333331,0,1,no,0
49,technician,single,secondary,no,3972.0,no,no,cellular,19,nov,37.0,2.0,-1,0,other_outcome,2,12.333333333333334,0,1,no,0
35,blue-collar,married,secondary,no,4.0,yes,yes,cellular,16,jul,130.0,6.0,-1,0,other_outcome,6,18.571428571428573,1,1,no,0
53,blue-collar,married,tertiary,no,0.0,no,no,cellular,22,aug,107.0,2.0,-1,0,other_outcome,2,35.666666666666664,0,1,no,0
31,admin.,married,secondary,no,685.0,yes,no,cellular,15,may,552.0,1.0,329,3,failure,4,276.0,0,0,yes,1
49,services,divorced,secondary,no,1162.0,no,no,cellular,5,feb,159.0,1.0,-1,0,other_outcome,1,79.5,0,1,no,0
48,admin.,married,secondary,no,811.0,no,yes,cellular,8,aug,149.0,2.0,-1,0,other_outcome,2,49.66666666666666,0,1,no,0
50,technician,married,secondary,no,2.0,yes,yes,cellular,14,jul,171.0,3.0,-1,0,other_outcome,3,42.75,1,1,no,0
26,blue-collar,married,primary,no,104.0,yes,no,cellular,4,may,230.0,6.0,360,2,other,8,32.857142857142854,0,0,no,0
59,housemaid,divorced,primary,no,2518.0,no,no,cellular,30,jul,675.0,3.0,-1,0,other_outcome,3,168.75,0,1,yes,1
52,blue-collar,married,secondary,no,33.0,no,yes,cellular,13,may,204.0,1.0,331,3,success,4,102.0,0,0,no,0
52,management,married,secondary,no,1708.0,no,no,cellular,6,sep,310.0,1.0,75,4,failure,5,155.0,0,0,yes,1
24,blue-collar,single,primary,no,758.0,yes,no,cellular,15,may,129.0,1.0,-1,0,other_outcome,1,64.5,0,1,no,0
60,retired,married,secondary,no,5207.0,no,no,cellular,4,aug,160.0,1.0,-1,0,other_outcome,1,80.0,0,1,no,0
42,entrepreneur,married,tertiary,no,2476.0,yes,no,cellular,8,jul,251.0,1.0,-1,0,other_outcome,1,125.5,0,1,no,0
37,blue-collar,married,primary,no,345.0,yes,no,cellular,29,jan,344.0,1.0,188,2,failure,3,172.0,0,0,no,0
33,management,married,tertiary,no,643.0,no,no,cellular,2,aug,203.0,3.0,94,1,other,4,50.75,0,0,no,0
46,admin.,married,secondary,no,-42.0,no,yes,telephone,28,jul,181.0,12.0,-1,0,other_outcome,12,13.923076923076923,0,1,no,0
47,management,married,tertiary,no,-50.0,no,yes,cellular,7,jul,175.0,1.0,-1,0,other_outcome,1,87.5,0,1,no,0
47,housemaid,married,secondary,no,0.0,yes,no,telephone,13,may,20.0,2.0,-1,0,other_outcome,2,6.666666666666667,0,1,no,0
52,management,married,tertiary,no,1355.0,yes,no,cellular,30,jan,131.0,1.0,241,1,failure,2,65.5,0,0,no,0
41,technician,married,secondary,no,1321.0,yes,no,cellular,15,jul,315.0,2.0,-1,0,other_outcome,2,105.0,0,1,no,0
52,services,divorced,primary,no,-644.0,no,no,cellular,18,aug,119.0,3.0,-1,0,other_outcome,3,29.75,0,1,no,0
39,management,married,secondary,no,-473.0,yes,no,cellular,6,may,318.0,1.0,-1,0,other_outcome,1,159.0,0,1,no,0
23,blue-collar,single,primary,no,965.0,yes,no,cellular,21,may,1161.0,4.0,-1,0,other_outcome,4,232.2,0,1,no,0
31,management,single,tertiary,no,-201.0,yes,no,cellular,22,aug,81.0,4.0,-1,0,other_outcome,4,16.2,0,1,no,0
42,admin.,single,secondary,no,-247.0,yes,yes,telephone,21,oct,519.0,1.0,166,1,other,2,259.5,1,0,yes,1
53,blue-collar,married,secondary,no,66.0,no,no,cellular,6,jun,360.0,2.0,-1,0,other_outcome,2,120.0,0,1,no,0
39,management,single,tertiary,no,5073.0,yes,no,cellular,12,may,1182.0,1.0,286,4,failure,5,591.0,0,0,yes,1
34,blue-collar,single,secondary,no,283.0,yes,no,cellular,13,may,151.0,2.0,-1,0,other_outcome,2,50.333333333333336,0,1,no,0
48,housemaid,married,primary,no,379.0,no,no,cellular,17,jul,402.0,2.0,-1,0,other_outcome,2,134.0,0,1,no,0
30,technician,married,secondary,no,574.0,no,no,cellular,13,aug,394.0,4.0,-1,0,other_outcome,4,78.8,0,1,no,0
42,admin.,married,secondary,no,3842.0,no,no,cellular,31,jul,130.0,4.0,-1,0,other_outcome,4,26.0,0,1,no,0
37,unemployed,single,secondary,no,443.0,no,no,cellular,29,jan,1272.0,1.0,-1,0,other_outcome,1,800.0,0,1,yes,1
41,blue-collar,divorced,primary,no,1563.0,yes,no,cellular,15,may,112.0,1.0,-1,0,other_outcome,1,56.0,0,1,no,0
32,services,married,secondary,no,21.0,no,no,cellular,6,jun,144.0,15.0,-1,0,other_outcome,15,9.0,0,1,no,0
37,blue-collar,married,secondary,no,342.0,yes,no,cellular,12,may,340.0,2.0,175,1,failure,3,113.33333333333331,0,0,no,0
35,blue-collar,married,primary,no,4319.0,no,no,cellular,16,apr,266.0,1.0,-1,0,other_outcome,1,133.0,0,1,no,0
31,services,single,secondary,no,-45.0,no,no,cellular,7,may,246.0,2.0,-1,0,other_outcome,2,82.0,0,1,no,0
35,unemployed,single,tertiary,no,415.0,no,no,cellular,4,may,164.0,2.0,89,2,success,4,54.66666666666666,0,0,yes,1
39,blue-collar,divorced,secondary,no,42.0,yes,no,cellular,6,may,226.0,2.0,-1,0,other_outcome,2,75.33333333333333,0,1,no,0
26,admin.,single,secondary,no,66.0,yes,no,cellular,14,may,451.0,1.0,339,3,failure,4,225.5,0,0,no,0
34,technician,married,tertiary,no,8463.0,no,no,cellular,13,aug,80.0,2.0,-1,0,other_outcome,2,26.666666666666668,0,1,no,0
45,blue-collar,married,secondary,no,1124.0,yes,no,cellular,19,may,37.0,1.0,-1,0,other_outcome,1,18.5,0,1,no,0
61,blue-collar,married,primary,no,5.0,no,no,cellular,6,aug,562.0,2.0,94,3,success,5,187.33333333333331,0,0,yes,1
45,admin.,married,secondary,no,153.0,no,no,cellular,5,aug,277.0,1.0,-1,0,other_outcome,1,138.5,0,1,yes,1
26,admin.,single,secondary,no,1200.0,no,no,cellular,29,jan,232.0,3.0,-1,0,other_outcome,3,58.0,0,1,no,0
53,technician,married,secondary,no,3398.0,no,yes,telephone,20,nov,88.0,6.0,113,13,other,19,12.571428571428571,0,0,no,0
59,blue-collar,married,secondary,no,13160.143748000002,no,no,telephone,7,jul,107.0,6.0,-1,0,other_outcome,6,15.285714285714286,0,1,no,0
51,blue-collar,married,secondary,no,-19.0,yes,no,cellular,5,may,163.0,2.0,-1,0,other_outcome,2,54.333333333333336,0,1,no,0
38,services,married,secondary,no,-349.0,yes,no,cellular,20,apr,111.0,2.0,328,5,failure,7,37.0,0,0,no,0
35,management,married,secondary,no,97.0,yes,no,cellular,29,may,135.0,4.0,-1,0,other_outcome,4,27.0,0,1,no,0
50,management,divorced,tertiary,no,1270.0,yes,no,cellular,4,may,24.0,3.0,-1,0,other_outcome,3,6.0,0,1,no,0
31,admin.,single,secondary,no,626.0,yes,no,cellular,21,may,211.0,1.0,-1,0,other_outcome,1,105.5,0,1,no,0
42,housemaid,married,primary,no,13160.143748000002,no,no,cellular,19,may,107.0,2.0,-1,0,other_outcome,2,35.666666666666664,0,1,no,0
31,student,single,secondary,no,93.0,no,no,cellular,19,nov,584.0,2.0,-1,0,other_outcome,2,194.66666666666663,0,1,no,0
59,technician,divorced,secondary,no,2735.0,no,no,cellular,3,feb,213.0,2.0,-1,0,other_outcome,2,71.0,0,1,no,0
45,management,married,tertiary,no,1447.0,yes,yes,cellular,7,jul,461.0,2.0,-1,0,other_outcome,2,153.66666666666666,1,1,no,0
47,services,married,secondary,no,284.0,no,no,cellular,26,aug,266.0,5.0,-1,0,other_outcome,5,44.333333333333336,0,1,no,0
51,entrepreneur,married,primary,no,726.0,yes,yes,cellular,15,apr,87.0,2.0,-1,0,other_outcome,2,29.0,1,1,no,0
33,services,single,secondary,no,772.0,yes,no,cellular,29,jan,323.0,2.0,259,3,success,5,107.66666666666669,0,0,no,0
84,retired,divorced,primary,no,2619.0,no,no,telephone,8,feb,145.0,2.0,115,2,failure,4,48.333333333333336,0,0,no,0
42,services,divorced,secondary,no,732.0,no,no,cellular,30,jul,109.0,3.0,-1,0,other_outcome,3,27.25,0,1,no,0
36,technician,single,primary,no,2169.0,yes,no,cellular,18,nov,133.0,2.0,110,3,other,5,44.333333333333336,0,0,no,0
43,technician,divorced,secondary,no,6835.0,no,no,cellular,19,nov,187.0,1.0,152,2,failure,3,93.5,0,0,no,0
30,management,single,tertiary,no,18.0,no,no,cellular,20,may,121.0,11.0,-1,0,other_outcome,11,10.083333333333334,0,1,no,0
20,student,single,secondary,no,210.0,no,no,cellular,14,aug,101.0,1.0,-1,0,other_outcome,1,50.5,0,1,no,0
65,retired,married,tertiary,no,1973.0,no,no,telephone,2,feb,121.0,1.0,287,3,success,4,60.5,0,0,no,0
44,management,married,secondary,no,438.0,yes,no,telephone,8,may,37.0,3.0,303,1,failure,4,9.25,0,0,no,0
37,technician,single,secondary,no,-274.0,yes,no,cellular,26,aug,218.0,5.0,-1,0,other_outcome,5,36.333333333333336,0,1,no,0
56,management,divorced,tertiary,no,2126.0,yes,no,cellular,17,nov,131.0,1.0,-1,0,other_outcome,1,65.5,0,1,no,0
26,services,married,secondary,no,611.0,yes,no,cellular,29,may,177.0,2.0,-1,0,other_outcome,2,59.0,0,1,no,0
34,management,married,tertiary,no,651.0,no,no,cellular,20,aug,160.0,4.0,-1,0,other_outcome,4,32.0,0,1,no,0
37,entrepreneur,married,secondary,no,209.0,yes,no,cellular,17,apr,100.0,1.0,-1,0,other_outcome,1,50.0,0,1,no,0
32,blue-collar,married,secondary,no,1780.0,yes,no,cellular,23,may,100.0,4.0,-1,0,other_outcome,4,20.0,0,1,no,0
40,blue-collar,married,primary,no,-740.0,yes,no,cellular,20,may,126.0,3.0,-1,0,other_outcome,3,31.5,0,1,no,0
